award_id,conference,award_year,paper_title,openalex_id,author_id,author_name,author_position,is_corresponding,career_age,pub_count_at_award,institutions,countries,match_route
59,INFOCOM,2018,,https://openalex.org/W2789643397,https://openalex.org/A5036229988,Elif Bozkaya,2,False,4,54,Istanbul Technical University,TR,SS→DOI→OA
60,INFOCOM,2018,,https://openalex.org/W2791487310,https://openalex.org/A5052671825,Igor Kadota,1,True,5,77,Decision Systems (United States),US,SS→DOI→OA
61,KDD,2018,,https://openalex.org/W2803831897,https://openalex.org/A5025058751,Daniel Zügner,1,True,3,43,Technical University of Munich,DE,SS→DOI→OA
61,KDD,2018,,https://openalex.org/W2803831897,https://openalex.org/A5014557575,Amir Akbarnejad,2,False,0,16,Technical University of Munich,DE,SS→DOI→OA
62,MOBICOM,2018,,https://openalex.org/W2963620539,https://openalex.org/A5101558101,Mehrdad Moradi,1,True,4,12,University of Michigan–Ann Arbor,US,SS→DOI→OA
64,NeurIPS,2018,,https://openalex.org/W2807548807,https://openalex.org/A5056747950,Kevin Scaman,1,True,4,57,Huawei Technologies (China),CN,GS→title→OA
66,NeurIPS,2018,,https://openalex.org/W2808746463,https://openalex.org/A5029262768,Ricky T. Q. Chen,1,True,0,46,University of Toronto; Vector Institute,CA; CA,GS→title→OA
66,NeurIPS,2018,,https://openalex.org/W2808746463,https://openalex.org/A5039192820,Yulia Rubanova,2,False,1,36,University of Toronto; Vector Institute,CA; CA,GS→title→OA
66,NeurIPS,2018,,https://openalex.org/W2808746463,https://openalex.org/A5027925889,Jesse Bettencourt,3,False,4,13,University of Toronto; Vector Institute,CA; CA,GS→title→OA
67,OSDI,2018,,https://openalex.org/W2897044322,https://openalex.org/A5085945429,Xinyang Ge,2,False,4,40,Microsoft Research (United Kingdom),GB,SS→title→OA
68,OSDI,2018,,https://openalex.org/W2899396876,https://openalex.org/A5060703788,Yizhou Shan,1,True,1,40,Purdue University West Lafayette,US,SS→title→OA
68,OSDI,2018,,https://openalex.org/W2899396876,https://openalex.org/A5071661999,Yutong Huang,2,False,1,11,Purdue University West Lafayette,US,SS→title→OA
69,OSDI,2018,,https://openalex.org/W2898817152,https://openalex.org/A5110832647,Chandra Sekhar Maddila,3,False,0,3,Microsoft Research (India),IN,SS→title→OA
75,S&P,2018,,https://openalex.org/W2787222284,https://openalex.org/A5078512511,Itsaka Rakotonirina,3,False,2,23,Laboratoire Lorrain de Recherche en Informatique et ses Applications,FR,SS→DOI→OA
77,SIGIR,2018,,https://openalex.org/W2799048248,https://openalex.org/A5081476292,Rocío Cañamares,1,True,4,10,Universidad Autónoma de Madrid,ES,SS→DOI→OA
79,SIGMOD,2018,,https://openalex.org/W2798891709,https://openalex.org/A5015113627,Huanchen Zhang,1,True,2,26,Carnegie Mellon University,US,GS→title→OA
80,SODA,2018,,https://openalex.org/W2793481095,https://openalex.org/A5090101869,Fulvio Di Lorenzo,2,True,4,35,Universidad de Granada,ES,SS→title→OA
83,UIST,2018,,https://openalex.org/W2896381102,https://openalex.org/A5021735130,David Porfirio,1,True,4,30,University of Wisconsin–Madison,US,SS→DOI→OA
83,UIST,2018,,https://openalex.org/W2896381102,https://openalex.org/A5073533400,Allison Sauppé,2,False,4,18,University of Wisconsin–La Crosse,US,SS→DOI→OA
84,UIST,2018,,https://openalex.org/W2896806675,https://openalex.org/A5041654458,Alok Mysore,1,True,3,6,"University of California, San Diego",US,SS→DOI→OA
85,UIST,2018,,https://openalex.org/W2897456565,https://openalex.org/A5019954653,Patrick Parzer,1,True,4,9,University of Applied Sciences Upper Austria,AT,SS→DOI→OA
89,ACL,2017,,https://openalex.org/W2611715906,https://openalex.org/A5061951606,Ryan Cotterell,1,True,4,460,Johns Hopkins University,US,SS→title→OA
90,CHI,2017,,https://openalex.org/W2610214088,https://openalex.org/A5089731854,Sarah Webber,1,True,4,51,University of Melbourne,AU,SS→DOI→OA
90,CHI,2017,,https://openalex.org/W2610214088,https://openalex.org/A5016617747,Sally Sherwen,3,False,3,49,Zoos Victoria,AU,SS→DOI→OA
91,CHI,2017,,https://openalex.org/W4300093098,https://openalex.org/A5068345805,Viirj Kan,1,True,2,11,Massachusetts Institute of Technology,US,SS→DOI→OA
91,CHI,2017,,https://openalex.org/W4300093098,https://openalex.org/A5049567786,Emma Vargo,2,False,1,23,Massachusetts Institute of Technology,US,SS→DOI→OA
91,CHI,2017,,https://openalex.org/W4300093098,https://openalex.org/A5021981631,Noa Machover,3,False,1,3,Massachusetts Institute of Technology,US,SS→DOI→OA
95,CHI,2017,,https://openalex.org/W2767327746,https://openalex.org/A5008267619,Kuttimani Tamilmani,2,False,3,24,Swansea University,GB,GS→title→OA
96,CHI,2017,,https://openalex.org/W2778244123,https://openalex.org/A5074224778,Camille Cobb,1,False,5,24,University of Washington,US,GS→title→OA
96,CHI,2017,,https://openalex.org/W2778244123,https://openalex.org/A5031825409,Samuel Sudar,2,True,5,13,University of Washington,US,GS→title→OA
97,CHI,2017,,https://openalex.org/W2611579020,https://openalex.org/A5024399465,Jan Gugenheimer,1,True,4,105,Universität Ulm,DE,SS→DOI→OA
97,CHI,2017,,https://openalex.org/W2611579020,https://openalex.org/A5016957812,Evgeny Stemasov,2,False,0,22,Universität Ulm,DE,SS→DOI→OA
97,CHI,2017,,https://openalex.org/W2611579020,https://openalex.org/A5033203092,Julian Frommel,3,False,3,88,Universität Ulm,DE,SS→DOI→OA
100,CHI,2017,,https://openalex.org/W2611667142,https://openalex.org/A5056738154,José S Marcano Belisario,3,False,5,29,Imperial College London,GB,SS→DOI→OA
103,CHI,2017,,https://openalex.org/W2610874624,https://openalex.org/A5038365039,Rafael Lucas d'Oliveira,2,False,0,2,Universidade Estadual de Campinas (UNICAMP),BR,SS→DOI→OA
105,CHI,2017,,https://openalex.org/W2610281177,https://openalex.org/A5062258537,Alexandra To,3,False,3,50,Carnegie Mellon University,US,SS→DOI→OA
108,CHI,2017,,https://openalex.org/W2558581619,https://openalex.org/A5044904792,Heishiro Toyoda,2,False,2,24,,,SS→DOI→OA
109,CHI,2017,,https://openalex.org/W2610414453,https://openalex.org/A5064927835,Felicia Alfieri,2,False,0,2,Carnegie Mellon University,US,SS→DOI→OA
110,CHI,2017,,https://openalex.org/W2610850748,https://openalex.org/A5076364930,Farnaz Jahanbakhsh,1,True,0,29,University of Illinois Urbana-Champaign,US,SS→DOI→OA
111,CHI,2017,,https://openalex.org/W2603410158,https://openalex.org/A5072417908,Anastasiya Bavykina,2,False,2,52,Institute of Catalysis and Petrochemistry; Delft University of Technology,RU; NL,GS→title→OA
112,CIKM,2017,,https://openalex.org/W2767692092,https://openalex.org/A5049519805,Zhuojian Zhong,3,False,1,2,Tsinghua University,CN,SS→DOI→OA
114,CVPR,2017,,https://openalex.org/W2567101557,https://openalex.org/A5101415694,Ashish Shrivastava,1,True,0,5,Apple (Germany),DE,SS→DOI→OA
118,FSE,2017,,https://openalex.org/W2741400146,https://openalex.org/A5033363730,Natasha Danas,2,False,0,7,John Brown University,US,GS→title→OA
119,FSE,2017,,https://openalex.org/W2741643261,https://openalex.org/A5076388753,Dan Gopstein,1,True,2,13,New York University,US,SS→DOI→OA
119,FSE,2017,,https://openalex.org/W2741643261,https://openalex.org/A5015586819,Jake Iannacone,2,False,0,1,New York University,US,SS→DOI→OA
120,FSE,2017,,https://openalex.org/W2740295334,https://openalex.org/A5021297302,Timothy Tunnell,3,False,1,3,University of Illinois Urbana-Champaign,US,SS→DOI→OA
122,FSE,2017,,https://openalex.org/W2730550703,https://openalex.org/A5038532934,Sainyam Galhotra,1,True,3,80,University of Massachusetts Amherst,US,SS→DOI→OA
123,FSE,2017,,https://openalex.org/W2741221537,https://openalex.org/A5055321934,Gabriel Ferns,2,False,0,2,University of Wisconsin–Madison,US,SS→DOI→OA
124,FSE,2017,,https://openalex.org/W2741422284,https://openalex.org/A5101415638,Yuchi Tian,1,True,4,48,University of Virginia,US,SS→DOI→OA
125,ICCV,2017,,https://openalex.org/W2963150697,https://openalex.org/A5014407395,Georgia Gkioxari,2,False,4,91,Meta (Israel),IL,SS→title→OA
127,ICSE,2017,,https://openalex.org/W2620436109,https://openalex.org/A5085762342,Davood Mazinanian,2,False,3,24,Concordia University,CA,SS→DOI→OA
129,ICSE,2017,,https://openalex.org/W2616911398,https://openalex.org/A5028238692,Benjamin Clegg,3,False,0,8,University of Sheffield,GB,SS→DOI→OA
130,ICSE,2017,,https://openalex.org/W2616911396,https://openalex.org/A5024997852,Benjamin Floyd,1,True,0,49,University of Virginia,US,SS→DOI→OA
130,ICSE,2017,,https://openalex.org/W2616911396,https://openalex.org/A5013623251,Tyler Santander,2,False,2,57,University of Virginia,US,SS→DOI→OA
132,ICSE,2017,,https://openalex.org/W2590575400,https://openalex.org/A5081483504,August Shi,1,True,3,72,University of Illinois Urbana-Champaign,US,SS→DOI→OA
134,INFOCOM,2017,,https://openalex.org/W2761021290,https://openalex.org/A5046120615,Konstantinos Poularakis,1,True,5,69,Yale University,US,SS→DOI→OA
137,NeurIPS,2017,,https://openalex.org/W2612780607,https://openalex.org/A5006744201,Noam Brown,1,True,3,50,,,GS→title→OA
138,NeurIPS,2017,,https://openalex.org/W2944407464,https://openalex.org/A5008595840,Hongseok Namkoong,1,True,1,77,Stanford University,US,GS→title→OA
140,PLDI,2017,,https://openalex.org/W2731280337,https://openalex.org/A5008326572,Amanieu d'Antras,1,True,2,8,University of Manchester,GB,SS→title→OA
140,PLDI,2017,,https://openalex.org/W2731280337,https://openalex.org/A5070223708,Cosmin Gorgovan,2,False,2,15,University of Manchester,GB,SS→title→OA
141,PLDI,2017,,https://openalex.org/W2626631502,https://openalex.org/A5078763719,Jeehoon Kang,3,False,5,57,Seoul National University,KR,SS→DOI→OA
142,PLDI,2017,,https://openalex.org/W2562114628,https://openalex.org/A5019918530,Luke Maurer,1,True,5,10,University of Oregon,US,SS→DOI→OA
142,PLDI,2017,,https://openalex.org/W2562114628,https://openalex.org/A5020454182,Paul Downen,2,False,5,43,University of Oregon,US,SS→DOI→OA
143,PLDI,2017,,https://openalex.org/W2625141509,https://openalex.org/A5010565905,Andreas Haas,1,True,0,3,,,SS→title→OA
145,S&P,2017,,https://openalex.org/W2618267215,https://openalex.org/A5018284688,Nadim Kobeissi,3,False,4,25,Institut national de recherche en informatique et en automatique; CryptoExperts (France),FR; FR,SS→DOI→OA
147,SIGCOMM,2017,,https://openalex.org/W2743093301,https://openalex.org/A5008674902,Anirudh Sivaraman,2,False,5,76,,,SS→DOI→OA
147,SIGCOMM,2017,,https://openalex.org/W2743093301,https://openalex.org/A5086057750,Vikram Nathan,3,False,1,4,,,SS→DOI→OA
148,SIGIR,2017,,https://openalex.org/W2970128991,https://openalex.org/A5044787871,Phelim Bradley,1,True,2,2,,,SS→title→OA
152,SOSP,2017,,https://openalex.org/W2760356198,https://openalex.org/A5102759092,Cheng Tan,1,True,5,42,Courant Institute of Mathematical Sciences,US,SS→DOI→OA
153,SOSP,2017,,https://openalex.org/W2909865272,https://openalex.org/A5007048525,Kexin Pei,1,True,3,36,Columbia University,US,SS→DOI→OA
157,UIST,2017,,https://openalex.org/W2765855860,https://openalex.org/A5001875469,Nora S. Willett,1,True,1,9,Princeton University,US,SS→DOI→OA
159,UIST,2017,,https://openalex.org/W2739069594,https://openalex.org/A5070661194,Avinash S. Nair,2,False,0,1,Columbia University,US,SS→DOI→OA
160,VLDB,2017,,https://openalex.org/W2583856578,https://openalex.org/A5010359061,Nave Frost,2,False,1,24,Tel Aviv University,IL,SS→DOI→OA
161,AAAI,2016,,https://openalex.org/W2555956881,https://openalex.org/A5088017068,Guni Sharon,1,True,5,73,University of Alberta,CA,SS→DOI→OA
162,ACL,2016,,https://openalex.org/W2515120005,https://openalex.org/A5091346638,Elkin Gutierrez,1,True,4,10,UC San Diego Health System,US,SS→DOI→OA
164,CHI,2016,,https://openalex.org/W2225313775,https://openalex.org/A5062650159,Kieran Hicks,2,False,2,24,University of Lincoln,GB,SS→DOI→OA
164,CHI,2016,,https://openalex.org/W2225313775,https://openalex.org/A5035414960,Michael R. Kalyn,3,False,5,11,University of Lincoln,GB,SS→DOI→OA
167,CHI,2016,,https://openalex.org/W2402642969,https://openalex.org/A5055844978,Teresa Almeida,1,True,2,50,Newcastle University,GB,SS→DOI→OA
168,CHI,2016,,https://openalex.org/W2405564622,https://openalex.org/A5048484850,Shiho Fukuhara,3,False,0,3,Google (United States),US,SS→DOI→OA
169,CHI,2016,,https://openalex.org/W2582468434,https://openalex.org/A5041783895,Alexander Jackson Graves,1,True,0,1,,,GS→title→OA
170,CHI,2016,,https://openalex.org/W2351491323,https://openalex.org/A5000163896,Elisa D. Mekler,1,True,4,108,University of Basel,CH,SS→DOI→OA
176,CHI,2016,,https://openalex.org/W2408438722,https://openalex.org/A5034805006,Daniel Schien,2,False,5,64,University of Bristol,GB,SS→DOI→OA
178,CHI,2016,,https://openalex.org/W2402939184,https://openalex.org/A5056394286,Kurt B. Oleson,2,False,0,2,Tufts University,US,SS→title→OA
180,CHI,2016,,https://openalex.org/W2396533648,https://openalex.org/A5059880425,Michael Xuelin Huang,1,True,4,44,Hong Kong Polytechnic University,HK,SS→DOI→OA
180,CHI,2016,,https://openalex.org/W2396533648,https://openalex.org/A5043922248,Tiffany C.K. Kwok,2,False,2,14,Hong Kong Polytechnic University,HK,SS→DOI→OA
181,CHI,2016,,https://openalex.org/W2394670422,https://openalex.org/A5035627325,Hyewon Suh,1,True,4,19,University of Washington,US,SS→DOI→OA
181,CHI,2016,,https://openalex.org/W2394670422,https://openalex.org/A5014842691,Nina Shahriaree,2,False,0,1,University of Washington,US,SS→DOI→OA
182,CHI,2016,,https://openalex.org/W2400341429,https://openalex.org/A5014639509,Sruti Srinivasa Ragavan,1,True,3,29,Oregon State University,US,SS→DOI→OA
182,CHI,2016,,https://openalex.org/W2400341429,https://openalex.org/A5072109649,Sandeep Kaur Kuttal,2,False,5,48,University of Tulsa; Oregon State University,US; US,SS→DOI→OA
183,CHI,2016,,https://openalex.org/W2396662988,https://openalex.org/A5015385005,Marta E. Cecchinato,1,True,4,52,University College London,GB,SS→DOI→OA
185,CHI,2016,,https://openalex.org/W2398012670,https://openalex.org/A5082002320,Minsam Ko,1,True,5,68,Korea Advanced Institute of Science and Technology,KR,SS→DOI→OA
185,CHI,2016,,https://openalex.org/W2398012670,https://openalex.org/A5101776191,Seungwoo Choi,2,False,2,24,Korea Advanced Institute of Science and Technology,KR,SS→DOI→OA
186,CIKM,2016,,https://openalex.org/W2537475616,https://openalex.org/A5038894198,Stefan Heindorf,1,True,4,68,Paderborn University,DE,SS→DOI→OA
190,FSE,2016,,https://openalex.org/W2548627465,https://openalex.org/A5057072967,Mihai Codoban,3,False,5,10,Microsoft (United States),US,SS→DOI→OA
192,FSE,2016,,https://openalex.org/W2546949415,https://openalex.org/A5018416139,Olga Liskin,2,False,5,20,Leibniz University Hannover,DE,SS→DOI→OA
193,FSE,2016,,https://openalex.org/W2546851909,https://openalex.org/A5047536715,Austin Z. Henley,2,False,2,56,University of Memphis,US,SS→DOI→OA
193,FSE,2016,,https://openalex.org/W2546851909,https://openalex.org/A5002742929,Tahmid Nabi,3,False,1,4,Oregon State University,US,SS→DOI→OA
196,FSE,2016,,https://openalex.org/W2476494490,https://openalex.org/A5101822967,Danilo Silva,1,True,2,13,Universidade Federal de Minas Gerais,BR,SS→DOI→OA
198,ICML,2016,,https://openalex.org/W2953318193,https://openalex.org/A5039776447,Aäron van den Oord,1,True,4,73,DeepMind (United Kingdom); Google (United States),GB; US,SS→title→OA
199,ICML,2016,,https://openalex.org/W2949816416,https://openalex.org/A5041869459,Christopher De,1,True,2,150,Stanford University,US,SS→title→OA
201,ICSE,2016,,https://openalex.org/W2344496621,https://openalex.org/A5030073319,Samir Hasan,1,True,0,3,Auburn University,US,SS→DOI→OA
201,ICSE,2016,,https://openalex.org/W2344496621,https://openalex.org/A5048404082,Zachary King,2,False,0,2,Auburn University,US,SS→DOI→OA
202,ICSE,2016,,https://openalex.org/W2393286498,https://openalex.org/A5034330109,Magnus Madsen,1,True,5,52,University of Waterloo,CA,SS→title→OA
205,ICSE,2016,,https://openalex.org/W2367183013,https://openalex.org/A5020000401,Eric F. Rizzi,1,True,2,5,GrammaTech (United States),US,SS→DOI→OA
206,ICSE,2016,,https://openalex.org/W2381207137,https://openalex.org/A5087342649,David Menendez,1,True,4,13,Rutgers Sexual and Reproductive Health and Rights,NL,SS→DOI→OA
209,IJCAI,2016,,https://openalex.org/W2552810632,https://openalex.org/A5110418524,Francesco Rigoli,3,True,5,17,,,SS→title→OA
211,KDD,2016,,https://openalex.org/W2348679751,https://openalex.org/A5065675832,Bryan Hooi,1,True,2,279,Carnegie Mellon University,US,SS→DOI→OA
213,OSDI,2016,,https://openalex.org/W2576393274,https://openalex.org/A5045162159,Helgi Sigurbjarnarson,1,True,2,7,University of Washington,US,SS→title→OA
213,OSDI,2016,,https://openalex.org/W2576393274,https://openalex.org/A5055964348,James Bornholt,2,False,4,44,University of Washington,US,SS→title→OA
214,PLDI,2016,,https://openalex.org/W2414762192,https://openalex.org/A5013809751,Kayvan Memarian,1,True,4,28,University of Cambridge,GB,SS→DOI→OA
214,PLDI,2016,,https://openalex.org/W2414762192,https://openalex.org/A5051217958,Justus Matthiesen,2,False,1,4,University of Cambridge,GB,SS→DOI→OA
214,PLDI,2016,,https://openalex.org/W2414762192,https://openalex.org/A5081440491,James Lingard,3,False,0,3,University of Cambridge,GB,SS→DOI→OA
215,PLDI,2016,,https://openalex.org/W2413028252,https://openalex.org/A5021229048,Alexander Spiegelman,1,True,1,85,Technion – Israel Institute of Technology,IL,SS→DOI→OA
215,PLDI,2016,,https://openalex.org/W2413028252,https://openalex.org/A5054069870,Guy Golan-Gueta,2,False,5,28,,,SS→DOI→OA
216,PLDI,2016,,https://openalex.org/W2386500332,https://openalex.org/A5014050315,Gustavo Guerra,2,False,0,4,Microsoft (United Kingdom),GB,SS→DOI→OA
217,PLDI,2016,,https://openalex.org/W2408975894,https://openalex.org/A5013744700,Nicholas Jacek,1,True,3,7,University of Massachusetts Amherst,US,SS→DOI→OA
218,PODS,2016,,https://openalex.org/W2963560792,https://openalex.org/A5034538466,Mahmoud Abo Khamis,1,True,2,74,,,SS→DOI→OA
221,SIGCOMM,2016,,https://openalex.org/W2488265751,https://openalex.org/A5034738254,Deepak Vasisht,1,True,2,83,Moscow Institute of Thermal Technology,RU,SS→DOI→OA
222,SIGCOMM,2016,,https://openalex.org/W2950280161,https://openalex.org/A5030516279,Bryce Kellogg,3,False,2,26,University of Washington,US,SS→title→OA
228,STOC,2016,,https://openalex.org/W2963024133,https://openalex.org/A5061114394,Marco Mondelli,3,False,5,138,École Polytechnique Fédérale de Lausanne,CH,SS→title→OA
229,STOC,2016,,https://openalex.org/W2397754814,https://openalex.org/A5045073799,Eshan Chattopadhyay,1,True,4,57,Cornell University,US,SS→DOI→OA
231,UIST,2016,,https://openalex.org/W2537074996,https://openalex.org/A5101796605,Artem Dementyev,1,True,3,33,Massachusetts Institute of Technology,US,SS→DOI→OA
231,UIST,2016,,https://openalex.org/W2537074996,https://openalex.org/A5002723576,Hsin-Liu Kao,2,False,5,82,Massachusetts Institute of Technology,US,SS→DOI→OA
232,UIST,2016,,https://openalex.org/W2533619018,https://openalex.org/A5041275294,Mathieu Le Goc,1,True,4,24,Université Paris-Saclay; Université Paris-Sud,FR; FR,SS→DOI→OA
232,UIST,2016,,https://openalex.org/W2533619018,https://openalex.org/A5032788742,Ali Parsaei,3,False,0,4,Stanford University,US,SS→DOI→OA
234,UIST,2016,,https://openalex.org/W2538172027,https://openalex.org/A5039125132,Gierad Laput,1,True,4,56,Carnegie Mellon University,US,SS→DOI→OA
238,ACL,2015,,https://openalex.org/W2137231986,https://openalex.org/A5051203366,Emma Strubell,1,True,3,135,Amherst College; University of Massachusetts Amherst,US; US,SS→DOI→OA
238,ACL,2015,,https://openalex.org/W2137231986,https://openalex.org/A5016501970,Luke Vilnis,2,False,2,34,Amherst College; University of Massachusetts Amherst,US; US,SS→DOI→OA
238,ACL,2015,,https://openalex.org/W2137231986,https://openalex.org/A5074887814,Kate Silverstein,3,False,2,7,Amherst College; University of Massachusetts Amherst,US; US,SS→DOI→OA
240,CHI,2015,,https://openalex.org/W1974329625,https://openalex.org/A5088559756,Patrik Jonell,2,False,3,64,Hasso Plattner Institute,DE,SS→DOI→OA
241,CHI,2015,,https://openalex.org/W2077940530,https://openalex.org/A5013958366,Haythem Memmi,2,False,2,3,Montana Technological University,US,SS→DOI→OA
241,CHI,2015,,https://openalex.org/W2077940530,https://openalex.org/A5013050933,Justin Emge,3,False,1,2,Montana Technological University,US,SS→DOI→OA
245,CHI,2015,,https://openalex.org/W2114469472,https://openalex.org/A5072922547,Aditya Vashistha,1,True,5,115,University of Washington,US,SS→DOI→OA
246,CHI,2015,,https://openalex.org/W2171206549,https://openalex.org/A5064547400,Tawfiq Ammari,1,True,2,55,University of Michigan–Ann Arbor,US,SS→DOI→OA
246,CHI,2015,,https://openalex.org/W2171206549,https://openalex.org/A5021777354,Sarita Schoenebeck,2,False,2,82,University of Michigan–Ann Arbor,US,SS→DOI→OA
247,CHI,2015,,https://openalex.org/W2071865879,https://openalex.org/A5065073074,Seijin Cha,2,False,0,6,Korea Advanced Institute of Science and Technology,KR,SS→DOI→OA
249,CHI,2015,,https://openalex.org/W1972988737,https://openalex.org/A5032530421,Pamela Wiśniewski,1,True,4,311,Pennsylvania State University,US,SS→DOI→OA
252,CHI,2015,,https://openalex.org/W2163444123,https://openalex.org/A5000906180,Martin Weigel,1,True,5,29,Max Planck Institute for Informatics,DE,SS→DOI→OA
252,CHI,2015,,https://openalex.org/W2163444123,https://openalex.org/A5103414046,Tong Lu,2,False,2,20,Carnegie Mellon University,US,SS→DOI→OA
253,CHI,2015,,https://openalex.org/W2040372247,https://openalex.org/A5087981305,Heather Faucett,2,False,1,9,"University of California, Irvine",US,SS→DOI→OA
255,CHI,2015,,https://openalex.org/W2193303691,https://openalex.org/A5017750168,Eric Brockmeyer,2,False,3,15,Walt Disney (United States),US,SS→DOI→OA
258,CHI,2015,,https://openalex.org/W2071620178,https://openalex.org/A5064398083,Abdullah Ali,3,False,0,24,"University of Maryland, Baltimore County",US,SS→DOI→OA
259,CHI,2015,,https://openalex.org/W1964639420,https://openalex.org/A5064335088,Alan R. Andrade,2,False,0,5,University of Dundee,GB,SS→DOI→OA
259,CHI,2015,,https://openalex.org/W1964639420,https://openalex.org/A5023724965,Ross Teviotdale,3,False,0,3,University of Dundee,GB,SS→DOI→OA
260,CIKM,2015,,https://openalex.org/W2068176125,https://openalex.org/A5019276791,Kateryna Tymoshenko,1,True,5,26,University of Trento,IT,SS→DOI→OA
264,FSE,2015,,https://openalex.org/W2053553342,https://openalex.org/A5001563585,Reza Matinnejad,1,True,4,12,University of Luxembourg,LU,SS→DOI→OA
265,FSE,2015,,https://openalex.org/W2136601052,https://openalex.org/A5039301553,Liang Gong,3,False,4,40,"University of California, Berkeley",US,SS→DOI→OA
267,FSE,2015,,https://openalex.org/W2063535228,https://openalex.org/A5069439324,Mario Linares‐Vásquez,1,True,4,139,William & Mary,US,SS→DOI→OA
267,FSE,2015,,https://openalex.org/W2063535228,https://openalex.org/A5056526226,Gabriele Bavota,2,False,5,336,Free University of Bozen-Bolzano,IT,SS→DOI→OA
267,FSE,2015,,https://openalex.org/W2063535228,https://openalex.org/A5016486642,Carlos Eduardo Bernal Cárdenas,3,False,0,1,William & Mary,US,SS→DOI→OA
269,FSE,2015,,https://openalex.org/W2079877139,https://openalex.org/A5002052018,Ravi Mangal,1,True,1,53,Atlanta Technical College; Georgia Institute of Technology,US; US,SS→DOI→OA
270,FSE,2015,,https://openalex.org/W2027701108,https://openalex.org/A5090520110,Farnaz Behrang,1,True,4,17,Georgia Institute of Technology; Atlanta Technical College,US; US,SS→DOI→OA
274,ICSE,2015,,https://openalex.org/W4239863959,https://openalex.org/A5016750744,Janet Siegmund,1,True,3,67,University of Passau,DE,SS→title→OA
275,ICSE,2015,,https://openalex.org/W4238398178,https://openalex.org/A5021806319,Michael Waterman,1,True,3,10,,,SS→DOI→OA
280,IJCAI,2015,,https://openalex.org/W2399956932,https://openalex.org/A5077191191,Abram L. Friesen,1,True,5,23,Seattle University; University of Washington,US; US,SS→title→OA
281,IJCAI,2015,,https://openalex.org/W2497473102,https://openalex.org/A5050433159,Kirthevasan Kandasamy,1,True,3,78,Carnegie Mellon University,US,SS→title→OA
282,INFOCOM,2015,,https://openalex.org/W1591399774,https://openalex.org/A5045181694,Xiaohan Kang,3,False,5,29,Arizona State University,US,SS→title→OA
284,MOBICOM,2015,,https://openalex.org/W2538862502,https://openalex.org/A5038820344,Salma Elmalaki,1,True,2,47,"University of California, Los Angeles",US,SS→DOI→OA
285,NeurIPS,2015,,https://openalex.org/W2187207766,https://openalex.org/A5103890688,Ananda Theertha Suresh,2,False,5,140,"University of California, San Diego",US,GS→title→OA
287,PLDI,2015,,https://openalex.org/W2061091230,https://openalex.org/A5022031348,Pavel Panchekha,1,True,2,78,University of Washington,US,SS→DOI→OA
287,PLDI,2015,,https://openalex.org/W2061091230,https://openalex.org/A5088457102,Alex Sanchez-Stern,2,False,0,18,University of Washington,US,SS→DOI→OA
290,PODS,2015,,https://openalex.org/W2070021346,https://openalex.org/A5008206932,Tom J. Ameloot,1,True,4,26,Transnational University Limburg; Hasselt University,BE; BE,SS→title→OA
290,PODS,2015,,https://openalex.org/W2070021346,https://openalex.org/A5061584053,Gaetano Geck,2,False,2,14,TU Dortmund University,DE,SS→title→OA
290,PODS,2015,,https://openalex.org/W2070021346,https://openalex.org/A5028459977,Bas Ketsman,3,False,2,52,Hasselt University; Transnational University Limburg,BE; BE,SS→title→OA
291,S&P,2015,,https://openalex.org/W2580339477,https://openalex.org/A5042649150,Benjamin Beurdouche,1,True,1,22,Institut national de recherche en informatique et en automatique; State Key Laboratory of Cryptology,FR; CN,SS→DOI→OA
293,SIGCOMM,2015,,https://openalex.org/W2094739364,https://openalex.org/A5065703902,Olivier Tilmans,2,False,1,13,UCLouvain,BE,SS→DOI→OA
295,SIGMETRICS,2015,,https://openalex.org/W3212975581,https://openalex.org/A5064699160,Peter Kairouz,2,False,3,147,University of Illinois Urbana-Champaign,US,SS→DOI→OA
296,SIGMOD,2015,,https://openalex.org/W2092799168,https://openalex.org/A5068471095,Junhao Gan,1,True,3,42,Chinese University of Hong Kong,CN,SS→DOI→OA
298,SOSP,2015,,https://openalex.org/W2902547091,https://openalex.org/A5011277895,Jonathan Mace,1,True,5,36,Max Planck Institute for Software Systems,DE,SS→DOI→OA
298,SOSP,2015,,https://openalex.org/W2902547091,https://openalex.org/A5003124561,Ryan Roelke,2,False,0,4,John Brown University,US,SS→DOI→OA
299,SOSP,2015,,https://openalex.org/W2073742357,https://openalex.org/A5010436566,Tej Chajed,3,False,2,25,,,SS→title→OA
301,STOC,2015,,https://openalex.org/W2082224527,https://openalex.org/A5021833322,Anat Ganor,1,True,5,17,Weizmann Institute of Science,IL,SS→DOI→OA
303,STOC,2015,,https://openalex.org/W2033498419,https://openalex.org/A5038687630,Sivakanth Gopi,2,False,3,81,Princeton University,US,SS→DOI→OA
304,UIST,2015,,https://openalex.org/W2197150605,https://openalex.org/A5058504215,Simon Olberding,1,True,5,25,Max Planck Institute for Informatics,DE,SS→DOI→OA
304,UIST,2015,,https://openalex.org/W2197150605,https://openalex.org/A5057575769,Sergio Soto Ortega,2,False,0,1,Max Planck Institute for Informatics,DE,SS→DOI→OA
305,UIST,2015,,https://openalex.org/W2176017127,https://openalex.org/A5015893090,Augusto Esteves,1,True,5,82,Lancaster University,GB,SS→DOI→OA
