paper_openalex_id,paper_title,conference,award_year,author_id,author_name,author_position
https://openalex.org/W2125898659,"Emerging Sites of HCI Innovation: Hackerspaces, Hardware Startups & Incubators",CHI,2014,https://openalex.org/A5040811336,Silvia Lindtner,first
https://openalex.org/W2125898659,"Emerging Sites of HCI Innovation: Hackerspaces, Hardware Startups & Incubators",CHI,2014,https://openalex.org/A5029485566,Garnet Hertz,middle
https://openalex.org/W2125898659,"Emerging Sites of HCI Innovation: Hackerspaces, Hardware Startups & Incubators",CHI,2014,https://openalex.org/A5083024795,Paul Dourish,last
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5073024818,William Odom,first
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5054544784,Abigail Sellen,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5108601104,Richard Banks,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5069887938,David Kirk,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5089370410,Tim Regan,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5102864179,M. J. Selby,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5078288310,Jodi Forlizzi,middle
https://openalex.org/W2059268796,"Designing for Slowness, Anticipation and Re-visitation: A Long Term Field Study of the Photobox",CHI,2014,https://openalex.org/A5068413510,John Zimmerman,last
https://openalex.org/W2140006089,Estimating the Social Costs of Friendsourcing,CHI,2014,https://openalex.org/A5024501566,Jeffrey M. Rzeszotarski,first
https://openalex.org/W2140006089,Estimating the Social Costs of Friendsourcing,CHI,2014,https://openalex.org/A5062285844,Meredith Ringel Morris,last
https://openalex.org/W1985475196,Human Values in Curating a Human Rights Media Archive,CHI,2014,https://openalex.org/A5041558239,Abigail Durrant,first
https://openalex.org/W1985475196,Human Values in Curating a Human Rights Media Archive,CHI,2014,https://openalex.org/A5069887938,David Kirk,middle
https://openalex.org/W1985475196,Human Values in Curating a Human Rights Media Archive,CHI,2014,https://openalex.org/A5020860057,Stuart Reeves,last
https://openalex.org/W2250553926,"""Narco"" Emotions: Affect and Desensitization in Social Media during the Mexican Drug War",CHI,2014,https://openalex.org/A5035622491,Glen Coppersmith,first
https://openalex.org/W2250553926,"""Narco"" Emotions: Affect and Desensitization in Social Media during the Mexican Drug War",CHI,2014,https://openalex.org/A5024437840,Mark Dredze,middle
https://openalex.org/W2250553926,"""Narco"" Emotions: Affect and Desensitization in Social Media during the Mexican Drug War",CHI,2014,https://openalex.org/A5114247946,Craig Harman,last
https://openalex.org/W2047781873,Real-time Feedback for Improving Medication Taking,CHI,2014,https://openalex.org/A5000246567,Matthew L. Lee,first
https://openalex.org/W2047781873,Real-time Feedback for Improving Medication Taking,CHI,2014,https://openalex.org/A5032134965,Anind K. Dey,last
https://openalex.org/W2162409443,Structured Labeling for Facilitating Concept Evolution in Machine Learning,CHI,2014,https://openalex.org/A5039255125,Todd Kulesza,first
https://openalex.org/W2162409443,Structured Labeling for Facilitating Concept Evolution in Machine Learning,CHI,2014,https://openalex.org/A5057541630,Saleema Amershi,middle
https://openalex.org/W2162409443,Structured Labeling for Facilitating Concept Evolution in Machine Learning,CHI,2014,https://openalex.org/A5083893060,Rich Caruana,middle
https://openalex.org/W2162409443,Structured Labeling for Facilitating Concept Evolution in Machine Learning,CHI,2014,https://openalex.org/A5010157704,Danyel Fisher,middle
https://openalex.org/W2162409443,Structured Labeling for Facilitating Concept Evolution in Machine Learning,CHI,2014,https://openalex.org/A5008748926,Denis Charles,last
https://openalex.org/W2117160827,Towards Accurate and Practical Predictive Models of Active-Vision-Based Visual Search,CHI,2014,https://openalex.org/A5035535362,David E. Kieras,first
https://openalex.org/W2117160827,Towards Accurate and Practical Predictive Models of Active-Vision-Based Visual Search,CHI,2014,https://openalex.org/A5062153420,Anthony J. Hornof,last
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5100403328,David Kim,first
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5014927177,Shahram Izadi,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5004051840,Jakub Dostál,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5056242458,Christoph Rhemann,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5102363948,Cem Keskin,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5020965719,Christopher Zach,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5002831957,Jamie Shotton,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5039302062,Timothy Large,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5064638107,Steven Bathiche,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5088583491,Matthias Nießner,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5002226991,D. Alex Butler,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5056677910,Sean Fanello,middle
https://openalex.org/W2051295909,RetroDepth: 3D Silhouette Sensing for High-Precision Input On and Above Physical Surfaces,CHI,2014,https://openalex.org/A5110691595,Vivek Pradeep,last
https://openalex.org/W2124910144,Understanding Multitasking Through Parallelized Strategy Exploration and Individualized Cognitive Modeling,CHI,2014,https://openalex.org/A5100410998,Yunfeng Zhang,first
https://openalex.org/W2124910144,Understanding Multitasking Through Parallelized Strategy Exploration and Individualized Cognitive Modeling,CHI,2014,https://openalex.org/A5062153420,Anthony J. Hornof,last
https://openalex.org/W2106612861,Making Sustainability Sustainable: Challenges in the Design of Eco-Interaction Technologies,CHI,2014,https://openalex.org/A5036031138,Rayoung Yang,first
https://openalex.org/W2106612861,Making Sustainability Sustainable: Challenges in the Design of Eco-Interaction Technologies,CHI,2014,https://openalex.org/A5017917433,Mark Newman,middle
https://openalex.org/W2106612861,Making Sustainability Sustainable: Challenges in the Design of Eco-Interaction Technologies,CHI,2014,https://openalex.org/A5078288310,Jodi Forlizzi,last
https://openalex.org/W2061985103,Cross-Device Search,CIKM,2014,https://openalex.org/A5041066830,George D. Montañez,first
https://openalex.org/W2061985103,Cross-Device Search,CIKM,2014,https://openalex.org/A5076259865,Ryen W. White,middle
https://openalex.org/W2061985103,Cross-Device Search,CIKM,2014,https://openalex.org/A5103147562,Xiao Huang,last
https://openalex.org/W2032643440,What Camera Motion Reveals About Shape with Unknown BRDF,CVPR,2014,https://openalex.org/A5046609009,Manmohan Chandraker,first
https://openalex.org/W2158356994,Architecture Challenges for Internal Software Ecosystems: A Large-Scale Industry Case Study,FSE,2014,https://openalex.org/A5027563965,Klaus-Benedikt Schultis,first
https://openalex.org/W2158356994,Architecture Challenges for Internal Software Ecosystems: A Large-Scale Industry Case Study,FSE,2014,https://openalex.org/A5065530146,Christoph Elsner,middle
https://openalex.org/W2158356994,Architecture Challenges for Internal Software Ecosystems: A Large-Scale Industry Case Study,FSE,2014,https://openalex.org/A5014327382,Daniel Lohmann,last
https://openalex.org/W2102147011,Selection and Presentation Practices for Code Example Summarization,FSE,2014,https://openalex.org/A5009530531,Annie T. T. Ying,first
https://openalex.org/W2102147011,Selection and Presentation Practices for Code Example Summarization,FSE,2014,https://openalex.org/A5059244952,Martin P. Robillard,last
https://openalex.org/W2140609933,Learning Natural Coding Conventions,FSE,2014,https://openalex.org/A5080221214,Miltiadis Allamanis,first
https://openalex.org/W2140609933,Learning Natural Coding Conventions,FSE,2014,https://openalex.org/A5076587279,Earl T. Barr,middle
https://openalex.org/W2140609933,Learning Natural Coding Conventions,FSE,2014,https://openalex.org/A5036278905,Christian Bird,middle
https://openalex.org/W2140609933,Learning Natural Coding Conventions,FSE,2014,https://openalex.org/A5028501178,Charles Sutton,last
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5100621292,Mingxing Zhang,first
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5115602897,Yongwei Wu,middle
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5061448314,Shan Lu,middle
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5089676563,Shanxiang Qi,middle
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5027304285,Jinglei Ren,middle
https://openalex.org/W2041235686,AI: A Lightweight System for Tolerating Concurrency Bugs,FSE,2014,https://openalex.org/A5108050910,Weimin Zheng,last
https://openalex.org/W2096146112,Powering the Static Driver Verifier using Corral,FSE,2014,https://openalex.org/A5029930688,Akash Lal,first
https://openalex.org/W2096146112,Powering the Static Driver Verifier using Corral,FSE,2014,https://openalex.org/A5072464909,Shaz Qadeer,last
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5088079823,René Just,first
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5082120000,Darioush Jalali,middle
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5014292887,Laura Inozemtseva,middle
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5032068969,Michael D. Ernst,middle
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5034123811,Reid Holmes,middle
https://openalex.org/W2135937266,Are Mutants a Valid Substitute for Real Faults in Software Testing?,FSE,2014,https://openalex.org/A5079261847,Gordon Fraser,last
https://openalex.org/W159693449,Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis,ICML,2014,https://openalex.org/A5077231313,Jian Tang,first
https://openalex.org/W159693449,Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis,ICML,2014,https://openalex.org/A5102057441,Zhaoshi Meng,middle
https://openalex.org/W159693449,Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis,ICML,2014,https://openalex.org/A5111598410,XuanLong Nguyen,middle
https://openalex.org/W159693449,Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis,ICML,2014,https://openalex.org/A5048955398,Qiaozhu Mei,middle
https://openalex.org/W159693449,Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis,ICML,2014,https://openalex.org/A5100642537,Ming Zhang,last
https://openalex.org/W2056659466,A Study and Toolkit for Asynchronous Programming in C#,ICSE,2014,https://openalex.org/A5010881756,Semih Okur,first
https://openalex.org/W2056659466,A Study and Toolkit for Asynchronous Programming in C#,ICSE,2014,https://openalex.org/A5055201741,David L. Hartveld,middle
https://openalex.org/W2056659466,A Study and Toolkit for Asynchronous Programming in C#,ICSE,2014,https://openalex.org/A5019404521,Danny Dig,middle
https://openalex.org/W2056659466,A Study and Toolkit for Asynchronous Programming in C#,ICSE,2014,https://openalex.org/A5090401584,Arie van Deursen,last
https://openalex.org/W2095839586,Characterizing and Detecting Performance Bugs for Smartphone Applications,ICSE,2014,https://openalex.org/A5084868951,Yepang Liu,first
https://openalex.org/W2095839586,Characterizing and Detecting Performance Bugs for Smartphone Applications,ICSE,2014,https://openalex.org/A5052203980,Chang Xu,middle
https://openalex.org/W2095839586,Characterizing and Detecting Performance Bugs for Smartphone Applications,ICSE,2014,https://openalex.org/A5034057959,Shing-Chi Cheung,last
https://openalex.org/W2106072155,Coverage Is Not Strongly Correlated with Test Suite Effectiveness,ICSE,2014,https://openalex.org/A5014292887,Laura Inozemtseva,first
https://openalex.org/W2106072155,Coverage Is Not Strongly Correlated with Test Suite Effectiveness,ICSE,2014,https://openalex.org/A5034123811,Reid Holmes,last
https://openalex.org/W2080395944,"Cowboys, Ankle Sprains, and Keepers of Quality: How Is Video Game Development Different from Software Development?",ICSE,2014,https://openalex.org/A5052426710,Emerson Murphy-Hill,first
https://openalex.org/W2080395944,"Cowboys, Ankle Sprains, and Keepers of Quality: How Is Video Game Development Different from Software Development?",ICSE,2014,https://openalex.org/A5061605447,Thomas Zimmermann,middle
https://openalex.org/W2080395944,"Cowboys, Ankle Sprains, and Keepers of Quality: How Is Video Game Development Different from Software Development?",ICSE,2014,https://openalex.org/A5101612061,Nachiappan Nagappan,last
https://openalex.org/W1970005004,Enhancing Symbolic Execution with Veritesting,ICSE,2014,https://openalex.org/A5049839987,Thanassis Avgerinos,first
https://openalex.org/W1970005004,Enhancing Symbolic Execution with Veritesting,ICSE,2014,https://openalex.org/A5037888372,Alexandre Rebert,middle
https://openalex.org/W1970005004,Enhancing Symbolic Execution with Veritesting,ICSE,2014,https://openalex.org/A5031854438,Sang Kil,middle
https://openalex.org/W1970005004,Enhancing Symbolic Execution with Veritesting,ICSE,2014,https://openalex.org/A5016565332,David Brumley,last
https://openalex.org/W2113610359,Improving Automated Source Code Summarization via an Eye-Tracking Study of Programmers,ICSE,2014,https://openalex.org/A5080198395,Paige Rodeghero,first
https://openalex.org/W2113610359,Improving Automated Source Code Summarization via an Eye-Tracking Study of Programmers,ICSE,2014,https://openalex.org/A5084874990,Collin McMillan,middle
https://openalex.org/W2113610359,Improving Automated Source Code Summarization via an Eye-Tracking Study of Programmers,ICSE,2014,https://openalex.org/A5013685912,Paul W. McBurney,middle
https://openalex.org/W2113610359,Improving Automated Source Code Summarization via an Eye-Tracking Study of Programmers,ICSE,2014,https://openalex.org/A5013490855,Nigel Bosch,middle
https://openalex.org/W2113610359,Improving Automated Source Code Summarization via an Eye-Tracking Study of Programmers,ICSE,2014,https://openalex.org/A5008316506,Sidney K. D’Mello,last
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5064179916,Nélio Cacho,first
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5071479045,Thiago de Alcântara César,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5047620436,Thomas Filipe,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5024953525,Eliezio Soares,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5009826585,Arthur Cassio,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5078301611,Rafael Castro de Souza,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5032306995,Israel Quintanilla García,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5084886075,Eiji Adachi,middle
https://openalex.org/W2086186328,Trading Robustness for Maintainability: An Empirical Study of Evolving C# Programs,ICSE,2014,https://openalex.org/A5007792821,Alessandro Garcia,last
https://openalex.org/W2090907135,Understanding JavaScript Event-Based Interactions,ICSE,2014,https://openalex.org/A5033475627,Saba Alimadadi,first
https://openalex.org/W2090907135,Understanding JavaScript Event-Based Interactions,ICSE,2014,https://openalex.org/A5081964141,Sheldon Sequeira,middle
https://openalex.org/W2090907135,Understanding JavaScript Event-Based Interactions,ICSE,2014,https://openalex.org/A5023086966,Ali Mesbah,middle
https://openalex.org/W2090907135,Understanding JavaScript Event-Based Interactions,ICSE,2014,https://openalex.org/A5073641368,Karthik Pattabiraman,last
https://openalex.org/W2050127001,Unit Test Virtualization with VMVM,ICSE,2014,https://openalex.org/A5053080959,Jonathan Bell,first
https://openalex.org/W2050127001,Unit Test Virtualization with VMVM,ICSE,2014,https://openalex.org/A5090171418,Gail E. Kaiser,last
https://openalex.org/W2421692426,Joint Static and Dynamic Traffic Scheduling in Data Center Networks,INFOCOM,2014,https://openalex.org/A5087729117,Zizhong Cao,first
https://openalex.org/W2421692426,Joint Static and Dynamic Traffic Scheduling in Data Center Networks,INFOCOM,2014,https://openalex.org/A5108507325,Murali Kodialam,middle
https://openalex.org/W2421692426,Joint Static and Dynamic Traffic Scheduling in Data Center Networks,INFOCOM,2014,https://openalex.org/A5079816803,T. V. Lakshman,last
https://openalex.org/W1995769257,Performance Evaluation and Asymptotics for Content Delivery Networks,INFOCOM,2014,https://openalex.org/A5051842127,Virag Shah,first
https://openalex.org/W1995769257,Performance Evaluation and Asymptotics for Content Delivery Networks,INFOCOM,2014,https://openalex.org/A5008917819,Gustavo de Veciana,last
https://openalex.org/W2052261215,Reducing the Sampling Complexity of Topic Models,KDD,2014,https://openalex.org/A5053182948,Aaron Q. Li,first
https://openalex.org/W2052261215,Reducing the Sampling Complexity of Topic Models,KDD,2014,https://openalex.org/A5009154893,Amr Ahmed,middle
https://openalex.org/W2052261215,Reducing the Sampling Complexity of Topic Models,KDD,2014,https://openalex.org/A5104067009,Sujith Ravi,middle
https://openalex.org/W2052261215,Reducing the Sampling Complexity of Topic Models,KDD,2014,https://openalex.org/A5000245150,Alexander J. Smola,last
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5044160991,Lei Yang,first
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5081652219,Yekui Chen,middle
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5100341802,Xiang‐Yang Li,middle
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5005843046,Chaowei Xiao,middle
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5100361458,Mo Li,middle
https://openalex.org/W2069973845,Tagoram: Real-Time Tracking of Mobile RFID Tags to High Precision Using COTS Devices,MOBICOM,2014,https://openalex.org/A5070071735,Yunhao Liu,last
https://openalex.org/W2169054943,Asymmetric LSH (ALSH) for Sublinear Time Maximum Inner Product Search (MIPS),NeurIPS,2014,https://openalex.org/A5024993683,Anshumali Shrivastava,first
https://openalex.org/W2169054943,Asymmetric LSH (ALSH) for Sublinear Time Maximum Inner Product Search (MIPS),NeurIPS,2014,https://openalex.org/A5100741315,Ping Li,last
https://openalex.org/W2170892587,A* Sampling,NeurIPS,2014,https://openalex.org/A5030367905,Xiang Wan,first
https://openalex.org/W2170892587,A* Sampling,NeurIPS,2014,https://openalex.org/A5100631553,Wenqian Wang,middle
https://openalex.org/W2170892587,A* Sampling,NeurIPS,2014,https://openalex.org/A5062375227,Jiming Liu,middle
https://openalex.org/W2170892587,A* Sampling,NeurIPS,2014,https://openalex.org/A5002431770,Tiejun Tong,last
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5102251003,Simon Peter,first
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5108050246,Jialin Li,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5089845483,Irene Zhang,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5026925980,Dan R. K. Ports,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5019811544,Doug Woos,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5101497042,Arvind Krishnamurthy,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5087154420,Thomas E. Anderson,middle
https://openalex.org/W2265366104,Arrakis: The Operating System is the Control Plane,OSDI,2014,https://openalex.org/A5072227627,Timothy Roscoe,last
https://openalex.org/W2061643296,Shielding Applications from an Untrusted Cloud with Haven,OSDI,2014,https://openalex.org/A5001597905,Andrew Baumann,first
https://openalex.org/W2061643296,Shielding Applications from an Untrusted Cloud with Haven,OSDI,2014,https://openalex.org/A5085380425,Marcus Peinado,middle
https://openalex.org/W2061643296,Shielding Applications from an Untrusted Cloud with Haven,OSDI,2014,https://openalex.org/A5109068256,Galen Hunt,last
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5026744189,Adam Belay,first
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5062272364,George Prekas,middle
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5000009841,Ana Klimovic,middle
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5051781398,Samuel Grossman,middle
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5042148531,Christos Kozyrakis,middle
https://openalex.org/W2169414316,IX: A Protected Dataplane Operating System for High Throughput and Low Latency,OSDI,2014,https://openalex.org/A5049034675,Edouard Bugnion,last
https://openalex.org/W2170737051,Compiler validation via equivalence modulo inputs,PLDI,2014,https://openalex.org/A5051355395,Vu Le,first
https://openalex.org/W2170737051,Compiler validation via equivalence modulo inputs,PLDI,2014,https://openalex.org/A5037461995,Mehrdad Afshari,middle
https://openalex.org/W2170737051,Compiler validation via equivalence modulo inputs,PLDI,2014,https://openalex.org/A5077610917,Zhendong Su,last
https://openalex.org/W2057510141,Improving JavaScript Performance by Deconstructing the Type System,PLDI,2014,https://openalex.org/A5104065467,Wonsun Ahn,first
https://openalex.org/W2057510141,Improving JavaScript Performance by Deconstructing the Type System,PLDI,2014,https://openalex.org/A5056589829,Jiho Choi,middle
https://openalex.org/W2057510141,Improving JavaScript Performance by Deconstructing the Type System,PLDI,2014,https://openalex.org/A5090891852,Thomas Shull,middle
https://openalex.org/W2057510141,Improving JavaScript Performance by Deconstructing the Type System,PLDI,2014,https://openalex.org/A5110864141,María Jesús Garzarán,middle
https://openalex.org/W2057510141,Improving JavaScript Performance by Deconstructing the Type System,PLDI,2014,https://openalex.org/A5055909708,Josep Torrellas,last
https://openalex.org/W2050680750,On Abstraction Refinement for Program Analyses in Datalog,PLDI,2014,https://openalex.org/A5100327375,Xin Zhang,first
https://openalex.org/W2050680750,On Abstraction Refinement for Program Analyses in Datalog,PLDI,2014,https://openalex.org/A5002052018,Ravi Mangal,middle
https://openalex.org/W2050680750,On Abstraction Refinement for Program Analyses in Datalog,PLDI,2014,https://openalex.org/A5049957994,Radu Grigore,middle
https://openalex.org/W2050680750,On Abstraction Refinement for Program Analyses in Datalog,PLDI,2014,https://openalex.org/A5075879790,Mayur Naik,middle
https://openalex.org/W2050680750,On Abstraction Refinement for Program Analyses in Datalog,PLDI,2014,https://openalex.org/A5101612744,Hongseok Yang,last
https://openalex.org/W2658699200,Weaker Forms of Monotonicity for Declarative Networking: A More Fine-Grained Answer to the CALM-Conjecture,PODS,2014,https://openalex.org/A5008206932,Tom J. Ameloot,first
https://openalex.org/W2658699200,Weaker Forms of Monotonicity for Declarative Networking: A More Fine-Grained Answer to the CALM-Conjecture,PODS,2014,https://openalex.org/A5028459977,Bas Ketsman,middle
https://openalex.org/W2658699200,Weaker Forms of Monotonicity for Declarative Networking: A More Fine-Grained Answer to the CALM-Conjecture,PODS,2014,https://openalex.org/A5022264843,Frank Neven,middle
https://openalex.org/W2658699200,Weaker Forms of Monotonicity for Declarative Networking: A More Fine-Grained Answer to the CALM-Conjecture,PODS,2014,https://openalex.org/A5109361075,Daniel Zinn,last
https://openalex.org/W2302922559,Secure Multiparty Computations on BitCoin,S&P,2014,https://openalex.org/A5091819924,Marcin Andrychowicz,first
https://openalex.org/W2302922559,Secure Multiparty Computations on BitCoin,S&P,2014,https://openalex.org/A5008597461,Stefan Dziembowski,middle
https://openalex.org/W2302922559,Secure Multiparty Computations on BitCoin,S&P,2014,https://openalex.org/A5063317383,Daniel Malinowski,middle
https://openalex.org/W2302922559,Secure Multiparty Computations on BitCoin,S&P,2014,https://openalex.org/A5102986496,Łukasz Mazurek,last
https://openalex.org/W4240983449,Balancing Accountability and Privacy in the Network,SIGCOMM,2014,https://openalex.org/A5076560073,David Naylor,first
https://openalex.org/W4240983449,Balancing Accountability and Privacy in the Network,SIGCOMM,2014,https://openalex.org/A5074751039,Matthew K. Mukerjee,middle
https://openalex.org/W4240983449,Balancing Accountability and Privacy in the Network,SIGCOMM,2014,https://openalex.org/A5089056623,Peter Steenkiste,last
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5101669321,Mohammad Alizadeh,first
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5036144178,Tom Edsall,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5054225262,Sarang Dharmapurikar,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5019069757,Ramanan Vaidyanathan,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5065785442,Kevin Chu,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5068575763,Andy Fingerhut,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5063011965,Vinh The Lam,middle
https://openalex.org/W4254522945,CONGA: Distributed Congestion-Aware Load Balancing for Datacenters,SIGCOMM,2014,https://openalex.org/A5003809748,Francis Matus,middle
