author_id,author_name,award_year,conference,career_age_at_award,author_position,match_route,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,first_pub_year,counts_by_year
https://openalex.org/A5035414960,Michael R. Kalyn,2016,CHI,5,3,SS→DOI→OA,11,557,9,9,0.0,2011,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 249}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 11}, {""year"": 2013, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 178}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 64}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 55}]"
https://openalex.org/A5055844978,Teresa Almeida,2016,CHI,2,1,SS→DOI→OA,50,863,14,17,1.75,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 25}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 29}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 281}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 76}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 16}, {""year"": 2019, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 33}, {""year"": 2020, ""works_count"": 10, ""oa_works_count"": 9, ""cited_by_count"": 164}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 106}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 82}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 37}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 14}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5048484850,Shiho Fukuhara,2016,CHI,0,3,SS→DOI→OA,3,594,3,3,0.0,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 553}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 41}]"
https://openalex.org/A5041783895,Alexander Jackson Graves,2016,CHI,0,1,GS→title→OA,1,1,1,0,0.0,2016,"[{""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}]"
https://openalex.org/A5000163896,Elisa D. Mekler,2016,CHI,4,1,SS→DOI→OA,108,4800,33,55,5.681818181818182,2012,"[{""year"": 2012, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 84}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 450}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 216}, {""year"": 2015, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 1045}, {""year"": 2016, ""works_count"": 13, ""oa_works_count"": 4, ""cited_by_count"": 578}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 113}, {""year"": 2018, ""works_count"": 15, ""oa_works_count"": 9, ""cited_by_count"": 782}, {""year"": 2019, ""works_count"": 9, ""oa_works_count"": 3, ""cited_by_count"": 453}, {""year"": 2020, ""works_count"": 9, ""oa_works_count"": 8, ""cited_by_count"": 408}, {""year"": 2021, ""works_count"": 13, ""oa_works_count"": 8, ""cited_by_count"": 229}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 211}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 106}, {""year"": 2024, ""works_count"": 13, ""oa_works_count"": 13, ""cited_by_count"": 117}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 6}, {""year"": 2026, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 2}]"
https://openalex.org/A5034805006,Daniel Schien,2016,CHI,5,2,SS→DOI→OA,65,740,13,19,1.4166666666666667,2012,"[{""year"": 2011, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 9}, {""year"": 2012, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 35}, {""year"": 2013, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 128}, {""year"": 2014, ""works_count"": 7, ""oa_works_count"": 7, ""cited_by_count"": 162}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 6}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 129}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 28}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 137}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 23}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 34}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 0}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 26}, {""year"": 2025, ""works_count"": 13, ""oa_works_count"": 11, ""cited_by_count"": 8}, {""year"": 2026, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 0}]"
https://openalex.org/A5056394286,Kurt B. Oleson,2016,CHI,0,2,SS→title→OA,2,136,2,1,0.0,2016,"[{""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 130}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}]"
https://openalex.org/A5059880425,Michael Xuelin Huang,2016,CHI,4,1,SS→DOI→OA,44,756,14,20,8.0,2012,"[{""year"": 2012, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 22}, {""year"": 2013, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 45}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 27}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 137}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 67}, {""year"": 2018, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 255}, {""year"": 2019, ""works_count"": 11, ""oa_works_count"": 2, ""cited_by_count"": 68}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 28}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 35}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 30}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 35}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 5}]"
https://openalex.org/A5043922248,Tiffany C.K. Kwok,2016,CHI,2,2,SS→DOI→OA,14,206,7,6,2.0,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 35}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 18}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 75}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 11}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 35}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 13}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 4}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5035627325,Hyewon Suh,2016,CHI,4,1,SS→DOI→OA,19,746,9,9,9.833333333333334,2014,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 53}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 226}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 358}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 16}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 24}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 41}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 18}]"
https://openalex.org/A5014842691,Nina Shahriaree,2016,CHI,0,2,SS→DOI→OA,1,195,1,1,0.0,2016,"[{""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 195}]"
https://openalex.org/A5014639509,Sruti Srinivasa Ragavan,2016,CHI,3,1,SS→DOI→OA,29,457,10,11,11.076923076923077,2015,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 53}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 47}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 92}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 73}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 28}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 135}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 4, ""cited_by_count"": 9}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5072109649,Sandeep Kaur Kuttal,2016,CHI,5,2,SS→DOI→OA,48,557,15,21,1.5,2011,"[{""year"": 2011, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 32}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 45}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 34}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 28}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 84}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 28}, {""year"": 2018, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 32}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 50}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 52}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 83}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 0, ""cited_by_count"": 71}, {""year"": 2023, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 6}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 8}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 4}]"
https://openalex.org/A5015385005,Marta E. Cecchinato,2016,CHI,4,1,SS→DOI→OA,52,1225,20,25,2.375,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 37}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 152}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 222}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 92}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 34}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 165}, {""year"": 2020, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 99}, {""year"": 2021, ""works_count"": 9, ""oa_works_count"": 2, ""cited_by_count"": 252}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 66}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 77}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 16}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5082002320,Minsam Ko,2016,CHI,5,1,SS→DOI→OA,68,1434,19,31,3.0526315789473686,2011,"[{""year"": 2011, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 97}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 212}, {""year"": 2015, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 305}, {""year"": 2016, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 167}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 76}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 200}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 53}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 32}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 114}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 108}, {""year"": 2024, ""works_count"": 9, ""oa_works_count"": 7, ""cited_by_count"": 41}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 4, ""cited_by_count"": 16}, {""year"": 2026, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 1}]"
https://openalex.org/A5101776191,Seungwoo Choi,2016,CHI,2,2,SS→DOI→OA,24,596,10,11,0.6666666666666666,2014,"[{""year"": 2014, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 19}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 119}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 153}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2019, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 214}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 63}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 13}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5038894198,Stefan Heindorf,2016,CIKM,4,1,SS→DOI→OA,68,319,9,9,1.9333333333333333,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 28}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 82}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 20}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 17}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 64}, {""year"": 2021, ""works_count"": 11, ""oa_works_count"": 6, ""cited_by_count"": 17}, {""year"": 2022, ""works_count"": 13, ""oa_works_count"": 9, ""cited_by_count"": 43}, {""year"": 2023, ""works_count"": 9, ""oa_works_count"": 5, ""cited_by_count"": 18}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 10}, {""year"": 2025, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 19}, {""year"": 2026, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 0}]"
https://openalex.org/A5057072967,Mihai Codoban,2016,FSE,5,3,SS→DOI→OA,10,428,5,4,0.0,2011,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 196}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 53}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 165}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}]"
https://openalex.org/A5018416139,Olga Liskin,2016,FSE,5,2,SS→DOI→OA,20,407,9,9,0.0,2011,"[{""year"": 2011, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 23}, {""year"": 2012, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 10}, {""year"": 2013, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 99}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 83}, {""year"": 2015, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 80}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 112}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]"
https://openalex.org/A5047536715,Austin Z. Henley,2016,FSE,2,2,SS→DOI→OA,56,877,13,17,14.7,2014,"[{""year"": 2014, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 49}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 38}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 50}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 17}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 179}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 65}, {""year"": 2023, ""works_count"": 8, ""oa_works_count"": 3, ""cited_by_count"": 164}, {""year"": 2024, ""works_count"": 11, ""oa_works_count"": 10, ""cited_by_count"": 263}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 31}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 0}]"
https://openalex.org/A5002742929,Tahmid Nabi,2016,FSE,1,3,SS→DOI→OA,4,50,3,1,0.0,2015,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 45}]"
https://openalex.org/A5101822967,Danilo Silva,2016,FSE,2,1,SS→DOI→OA,13,624,7,6,0.0,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 72}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 277}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 147}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 25}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 84}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5039776447,Aäron van den Oord,2016,ICML,4,1,SS→title→OA,73,28426,39,58,3.0,2012,"[{""year"": 2012, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 22}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 1009}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 168}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 448}, {""year"": 2016, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 10653}, {""year"": 2017, ""works_count"": 11, ""oa_works_count"": 9, ""cited_by_count"": 5081}, {""year"": 2018, ""works_count"": 13, ""oa_works_count"": 9, ""cited_by_count"": 9163}, {""year"": 2019, ""works_count"": 10, ""oa_works_count"": 7, ""cited_by_count"": 1434}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 182}, {""year"": 2021, ""works_count"": 12, ""oa_works_count"": 10, ""cited_by_count"": 215}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 43}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}]"
https://openalex.org/A5041869459,Christopher De,2016,ICML,2,1,SS→title→OA,150,3639,30,62,1.8333333333333333,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 133}, {""year"": 2015, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 386}, {""year"": 2016, ""works_count"": 20, ""oa_works_count"": 15, ""cited_by_count"": 1027}, {""year"": 2017, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 283}, {""year"": 2018, ""works_count"": 15, ""oa_works_count"": 10, ""cited_by_count"": 842}, {""year"": 2019, ""works_count"": 22, ""oa_works_count"": 14, ""cited_by_count"": 656}, {""year"": 2020, ""works_count"": 16, ""oa_works_count"": 15, ""cited_by_count"": 109}, {""year"": 2021, ""works_count"": 14, ""oa_works_count"": 10, ""cited_by_count"": 59}, {""year"": 2022, ""works_count"": 10, ""oa_works_count"": 8, ""cited_by_count"": 52}, {""year"": 2023, ""works_count"": 18, ""oa_works_count"": 13, ""cited_by_count"": 59}, {""year"": 2024, ""works_count"": 11, ""oa_works_count"": 9, ""cited_by_count"": 25}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 8}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5030073319,Samir Hasan,2016,ICSE,0,1,SS→DOI→OA,3,132,2,1,0.0,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 132}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5048404082,Zachary King,2016,ICSE,0,2,SS→DOI→OA,2,132,2,1,0.0,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 132}]"
https://openalex.org/A5034330109,Magnus Madsen,2016,ICSE,5,1,SS→title→OA,52,751,15,18,1.8666666666666667,2011,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 117}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 111}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 52}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 110}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 126}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 36}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 43}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 50}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 19}, {""year"": 2023, ""works_count"": 11, ""oa_works_count"": 9, ""cited_by_count"": 49}, {""year"": 2024, ""works_count"": 11, ""oa_works_count"": 9, ""cited_by_count"": 27}, {""year"": 2025, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 1}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]"
https://openalex.org/A5020000401,Eric F. Rizzi,2016,ICSE,2,1,SS→DOI→OA,5,49,3,2,0.0,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 21}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 20}]"
https://openalex.org/A5087342649,David Menendez,2016,ICSE,4,1,SS→DOI→OA,13,243,6,6,0.0,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 150}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 38}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 30}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 0}]"
